,geo_value,time_value,hospital admissions
408998,6001,2021-05-14,0.5585987
408999,6003,2021-05-14,
409000,6005,2021-05-14,0.3564033
409001,6007,2021-05-14,1.2086962
409002,6009,2021-05-14,0.0
409003,6011,2021-05-14,1.3253284
409004,6013,2021-05-14,0.4834912
409005,6015,2021-05-14,0.0
409006,6017,2021-05-14,0.074048
409007,6019,2021-05-14,0.8849019
409008,6021,2021-05-14,0.0
409009,6023,2021-05-14,0.8467051
409010,6025,2021-05-14,0.3962376
409011,6027,2021-05-14,0.7916277
409012,6029,2021-05-14,0.6656593
409013,6031,2021-05-14,0.5613541
409014,6033,2021-05-14,0.0
409015,6035,2021-05-14,0.0
409016,6037,2021-05-14,0.4999905
409017,6039,2021-05-14,0.0
409018,6041,2021-05-14,0.1665442
409019,6043,2021-05-14,0.0
409020,6045,2021-05-14,0.6639809
409021,6047,2021-05-14,0.4604136
409022,6049,2021-05-14,0.0
409023,6051,2021-05-14,0.0
409024,6053,2021-05-14,0.2320692
409025,6055,2021-05-14,0.2101381
409026,6057,2021-05-14,1.4342223
409027,6059,2021-05-14,0.3157705
409028,6061,2021-05-14,1.8080939
409029,6063,2021-05-14,0.0
409030,6065,2021-05-14,0.3500855
409031,6067,2021-05-14,0.7971397
409032,6069,2021-05-14,0.0
409033,6071,2021-05-14,0.4241635
409034,6073,2021-05-14,0.3300898
409035,6075,2021-05-14,0.2143007
409036,6077,2021-05-14,0.7626816
409037,6079,2021-05-14,0.1012277
409038,6081,2021-05-14,0.4521344
409039,6083,2021-05-14,0.3854354
409040,6085,2021-05-14,0.3445761
409041,6087,2021-05-14,0.1587743
409042,6089,2021-05-14,0.8777607
409043,6091,2021-05-14,
409044,6093,2021-05-14,0.6606874
409045,6095,2021-05-14,1.4064046
409046,6097,2021-05-14,0.4666447
409047,6099,2021-05-14,0.7271656
409048,6101,2021-05-14,0.0
409049,6103,2021-05-14,0.6645136
409050,6105,2021-05-14,0.0
409051,6107,2021-05-14,0.4876919
409052,6109,2021-05-14,1.0482043
409053,6111,2021-05-14,0.4074904
409054,6113,2021-05-14,0.0650154
409055,6115,2021-05-14,1.603935
410640,36001,2021-05-14,1.1761507
410641,36003,2021-05-14,1.5668627
410642,36005,2021-05-14,0.8462485
410643,36007,2021-05-14,1.8854548
410644,36009,2021-05-14,1.3181656
410645,36011,2021-05-14,0.7515929
410646,36013,2021-05-14,0.3400497
410647,36015,2021-05-14,0.8645224
410648,36017,2021-05-14,0.3057076
410649,36019,2021-05-14,0.7162734
410650,36021,2021-05-14,1.1997946
410651,36023,2021-05-14,1.2113467
410652,36025,2021-05-14,0.6502669
410653,36027,2021-05-14,0.6819119
410654,36029,2021-05-14,1.4328685
410655,36031,2021-05-14,0.0
410656,36033,2021-05-14,0.2859144
410657,36035,2021-05-14,4.0575194
410658,36037,2021-05-14,2.2558766
410659,36039,2021-05-14,
410660,36041,2021-05-14,
410661,36043,2021-05-14,0.4688068
410662,36045,2021-05-14,0.5286355
410663,36047,2021-05-14,0.8102388
410664,36049,2021-05-14,2.1821078
410665,36051,2021-05-14,1.1447253
410666,36053,2021-05-14,3.4458575
410667,36055,2021-05-14,2.6994196
410668,36057,2021-05-14,1.1621488
410669,36059,2021-05-14,0.7822958
410670,36061,2021-05-14,1.8078819
410671,36063,2021-05-14,0.6169573
410672,36065,2021-05-14,0.6912057
410673,36067,2021-05-14,1.5243438
410674,36069,2021-05-14,1.2976278
410675,36071,2021-05-14,1.1866628
410676,36073,2021-05-14,0.3573394
410677,36075,2021-05-14,0.0
410678,36077,2021-05-14,2.1902766
410679,36079,2021-05-14,0.2899711
410680,36081,2021-05-14,0.9434721
410681,36083,2021-05-14,0.6324791
410682,36085,2021-05-14,0.8715804
410683,36087,2021-05-14,0.5254918
410684,36089,2021-05-14,0.5331236
410685,36091,2021-05-14,0.3101572
410686,36093,2021-05-14,1.1953957
410687,36095,2021-05-14,0.0
410688,36097,2021-05-14,0.0
410689,36099,2021-05-14,
410690,36101,2021-05-14,2.4147335
410691,36103,2021-05-14,0.9980706
410692,36105,2021-05-14,0.3769218
410693,36107,2021-05-14,
410694,36109,2021-05-14,0.2827231
410695,36111,2021-05-14,0.4823105
410696,36113,2021-05-14,0.8962742
410697,36115,2021-05-14,
410698,36117,2021-05-14,0.6396183
410699,36119,2021-05-14,0.7395778
410700,36121,2021-05-14,0.3619844
410701,36123,2021-05-14,0.0
412217,6001,2021-05-15,0.6187555
412218,6003,2021-05-15,
412219,6005,2021-05-15,0.7128066
412220,6007,2021-05-15,1.3429957
412221,6009,2021-05-15,0.0
412222,6011,2021-05-15,1.3253284
412223,6013,2021-05-15,0.4462996
412224,6015,2021-05-15,0.0
412225,6017,2021-05-15,0.148096
412226,6019,2021-05-15,0.8563567
412227,6021,2021-05-15,0.0
412228,6023,2021-05-15,0.8467051
412229,6025,2021-05-15,0.3962376
412230,6027,2021-05-15,0.7916277
412231,6029,2021-05-15,0.5864141
412232,6031,2021-05-15,0.5613541
412233,6033,2021-05-15,0.0
412234,6035,2021-05-15,0.0
412235,6037,2021-05-15,0.4827495
412236,6039,2021-05-15,0.0
412237,6041,2021-05-15,0.1665442
412238,6043,2021-05-15,0.0
412239,6045,2021-05-15,0.4979856
412240,6047,2021-05-15,0.4604136
412241,6049,2021-05-15,0.0
412242,6051,2021-05-15,0.0
412243,6053,2021-05-15,0.0994582
412244,6055,2021-05-15,0.2101381
412245,6057,2021-05-15,1.1473778
412246,6059,2021-05-15,0.4059906
412247,6061,2021-05-15,2.0208108
412248,6063,2021-05-15,0.0
412249,6065,2021-05-15,0.3443464
412250,6067,2021-05-15,0.7238395
412251,6069,2021-05-15,0.0
412252,6071,2021-05-15,0.3915355
412253,6073,2021-05-15,0.2786472
412254,6075,2021-05-15,0.1318774
412255,6077,2021-05-15,0.6696716
412256,6079,2021-05-15,0.1518416
412257,6081,2021-05-15,0.4332955
412258,6083,2021-05-15,0.3854354
412259,6085,2021-05-15,0.3370853
412260,6087,2021-05-15,0.1587743
412261,6089,2021-05-15,0.8777607
412262,6091,2021-05-15,
412263,6093,2021-05-15,0.6606874
412264,6095,2021-05-15,1.5342595
412265,6097,2021-05-15,0.2916529
412266,6099,2021-05-15,1.1426889
412267,6101,2021-05-15,0.0
412268,6103,2021-05-15,0.8860182
412269,6105,2021-05-15,0.0
412270,6107,2021-05-15,0.5181726
412271,6109,2021-05-15,1.0482043
412272,6111,2021-05-15,0.3735329
412273,6113,2021-05-15,0.1950463
412274,6115,2021-05-15,1.42572
413859,36001,2021-05-15,1.1291046
413860,36003,2021-05-15,2.5069804
413861,36005,2021-05-15,0.8258569
413862,36007,2021-05-15,1.5083639
413863,36009,2021-05-15,1.1298563
413864,36011,2021-05-15,0.7515929
413865,36013,2021-05-15,0.3400497
413866,36015,2021-05-15,0.8645224
413867,36017,2021-05-15,0.3057076
413868,36019,2021-05-15,0.3581367
413869,36021,2021-05-15,1.4397535
413870,36023,2021-05-15,0.90851
413871,36025,2021-05-15,0.6502669
413872,36027,2021-05-15,0.6819119
413873,36029,2021-05-15,1.4484431
413874,36031,2021-05-15,0.0
413875,36033,2021-05-15,0.2859144
413876,36035,2021-05-15,4.598522
413877,36037,2021-05-15,2.2558766
413878,36039,2021-05-15,
413879,36041,2021-05-15,
413880,36043,2021-05-15,0.4688068
413881,36045,2021-05-15,0.6607944
413882,36047,2021-05-15,0.7314656
413883,36049,2021-05-15,1.6365809
413884,36051,2021-05-15,1.1447253
413885,36053,2021-05-15,3.4458575
413886,36055,2021-05-15,2.3909145
413887,36057,2021-05-15,1.1621488
413888,36059,2021-05-15,0.7822958
413889,36061,2021-05-15,1.6395007
413890,36063,2021-05-15,0.5484065
413891,36065,2021-05-15,0.7540426
413892,36067,2021-05-15,1.3687985
413893,36069,2021-05-15,1.0381022
413894,36071,2021-05-15,1.1495796
413895,36073,2021-05-15,0.3573394
413896,36075,2021-05-15,0.0
413897,36077,2021-05-15,1.9469126
413898,36079,2021-05-15,0.2899711
413899,36081,2021-05-15,0.866454
413900,36083,2021-05-15,0.4517708
413901,36085,2021-05-15,0.7213079
413902,36087,2021-05-15,0.5692828
413903,36089,2021-05-15,0.2665618
413904,36091,2021-05-15,0.2481257
413905,36093,2021-05-15,1.1034422
413906,36095,2021-05-15,0.0
413907,36097,2021-05-15,0.0
413908,36099,2021-05-15,
413909,36101,2021-05-15,2.7165752
413910,36103,2021-05-15,0.9302406
413911,36105,2021-05-15,0.3769218
413912,36107,2021-05-15,
413913,36109,2021-05-15,0.2827231
