,geo_value,time_value,children cant covid
51821,6059,2022-01-07,7.6333734
51822,6065,2022-01-07,5.5669729
51823,6067,2022-01-07,3.0954046
51824,6071,2022-01-07,4.3575373
51825,6073,2022-01-07,4.8559103
51826,6075,2022-01-07,4.0129198
51827,6077,2022-01-07,4.9952769
51828,6081,2022-01-07,7.6484663
51829,6083,2022-01-07,3.5214729
51830,6085,2022-01-07,2.9946123
51831,6087,2022-01-07,0.947688
51832,6095,2022-01-07,3.271248
51833,6097,2022-01-07,2.9907293
51834,6099,2022-01-07,6.7358667
51835,6111,2022-01-07,5.1797388
51977,36000,2022-01-07,3.2591177
51978,36005,2022-01-07,10.5594058
51979,36029,2022-01-07,3.74409
51980,36047,2022-01-07,8.3658985
51981,36055,2022-01-07,3.2444912
51982,36059,2022-01-07,5.2885014
51983,36061,2022-01-07,2.7960243
51984,36067,2022-01-07,3.6826549
51985,36071,2022-01-07,7.4963574
51986,36081,2022-01-07,11.0653304
51987,36103,2022-01-07,6.356678
51988,36119,2022-01-07,5.6763769
52101,6000,2022-01-08,2.9702214
52102,6001,2022-01-08,3.3035621
52103,6013,2022-01-08,2.5460409
52104,6019,2022-01-08,4.6505587
52105,6029,2022-01-08,4.9284217
52106,6037,2022-01-08,7.568486
52107,6053,2022-01-08,4.4471706
52108,6059,2022-01-08,8.1813395
52109,6065,2022-01-08,5.9271771
52110,6067,2022-01-08,2.4710637
52111,6071,2022-01-08,5.024223
52112,6073,2022-01-08,4.7664876
52113,6075,2022-01-08,4.0929751
52114,6077,2022-01-08,4.6658173
52115,6079,2022-01-08,1.542323
52116,6081,2022-01-08,7.0348647
52117,6083,2022-01-08,4.0866915
52118,6085,2022-01-08,3.7203686
52119,6087,2022-01-08,1.0776298
52120,6095,2022-01-08,3.2903405
52121,6097,2022-01-08,3.6660167
52122,6099,2022-01-08,6.9057861
52123,6111,2022-01-08,5.4348668
52267,36000,2022-01-08,2.9055137
52268,36001,2022-01-08,0.6260817
52269,36005,2022-01-08,10.8912173
52270,36029,2022-01-08,2.835659
52271,36047,2022-01-08,10.6243302
52272,36055,2022-01-08,2.8336774
52273,36059,2022-01-08,4.5189424
52274,36061,2022-01-08,2.7129818
52275,36067,2022-01-08,3.7171844
52276,36071,2022-01-08,5.9004284
52277,36081,2022-01-08,9.6498536
52278,36103,2022-01-08,6.9602932
52279,36119,2022-01-08,5.4267683
52392,6000,2022-01-09,3.1305932
52393,6001,2022-01-09,3.3305248
52394,6013,2022-01-09,2.4679723
52395,6019,2022-01-09,3.505814
52396,6029,2022-01-09,5.0589898
52397,6037,2022-01-09,7.2449476
52398,6053,2022-01-09,6.8123559
52399,6059,2022-01-09,5.8644417
52400,6065,2022-01-09,5.6905705
52401,6067,2022-01-09,2.2954052
52402,6071,2022-01-09,5.6772912
52403,6073,2022-01-09,4.6994151
52404,6075,2022-01-09,6.5814258
52405,6077,2022-01-09,4.6195084
52406,6079,2022-01-09,1.1754768
52407,6081,2022-01-09,7.4492321
52408,6083,2022-01-09,4.5867524
52409,6085,2022-01-09,4.0277639
52410,6087,2022-01-09,0.4503527
52411,6095,2022-01-09,3.9284067
52412,6097,2022-01-09,3.7721293
52413,6099,2022-01-09,3.8927911
52414,6111,2022-01-09,6.1320746
52554,36000,2022-01-09,2.8653865
52555,36001,2022-01-09,0.9829911
52556,36005,2022-01-09,11.1656647
52557,36029,2022-01-09,3.0052719
52558,36047,2022-01-09,11.5135306
52559,36055,2022-01-09,2.5010687
52560,36059,2022-01-09,3.1982269
52561,36061,2022-01-09,3.017321
52562,36067,2022-01-09,3.4460379
52563,36071,2022-01-09,6.8865649
52564,36081,2022-01-09,9.1422378
52565,36103,2022-01-09,6.8608424
52566,36119,2022-01-09,5.4025104
52679,6000,2022-01-10,3.010327
52680,6001,2022-01-10,2.5076478
52681,6013,2022-01-10,2.5670296
52682,6019,2022-01-10,3.3769642
52683,6029,2022-01-10,4.5576153
52684,6037,2022-01-10,6.8804168
52685,6053,2022-01-10,7.7494247
52686,6059,2022-01-10,5.6224611
52687,6065,2022-01-10,5.6820926
52688,6067,2022-01-10,2.1748521
52689,6071,2022-01-10,6.0889819
52690,6073,2022-01-10,3.3047875
52691,6075,2022-01-10,6.3095011
52692,6077,2022-01-10,5.0430952
52693,6079,2022-01-10,1.2030782
52694,6081,2022-01-10,9.3199002
52695,6083,2022-01-10,4.1925191
52696,6085,2022-01-10,3.8508355
52697,6087,2022-01-10,0.4169405
52698,6095,2022-01-10,2.7888642
52699,6097,2022-01-10,5.2236773
52700,6099,2022-01-10,3.8051998
52701,6111,2022-01-10,6.3416589
52837,36000,2022-01-10,3.1452634
52838,36001,2022-01-10,0.9724711
52839,36005,2022-01-10,10.755998
52840,36029,2022-01-10,2.9206982
52841,36047,2022-01-10,9.4324359
52842,36055,2022-01-10,2.6805864
52843,36059,2022-01-10,1.8573101
52844,36061,2022-01-10,2.6691815
52845,36067,2022-01-10,3.0409914
52846,36071,2022-01-10,7.371354
52847,36081,2022-01-10,7.1804221
52848,36103,2022-01-10,6.1146442
52849,36119,2022-01-10,4.7798907
52960,6000,2022-01-11,2.5234511
52961,6001,2022-01-11,2.7457376
52962,6013,2022-01-11,3.0516873
52963,6019,2022-01-11,2.549312
52964,6029,2022-01-11,6.668494
52965,6037,2022-01-11,6.983463
52966,6053,2022-01-11,7.4690147
52967,6059,2022-01-11,7.1210851
52968,6065,2022-01-11,5.7000577
52969,6067,2022-01-11,2.0546827
52970,6071,2022-01-11,5.9626695
52971,6073,2022-01-11,2.3520182
52972,6075,2022-01-11,4.9978173
52973,6077,2022-01-11,4.4714794
52974,6079,2022-01-11,1.9125287
52975,6081,2022-01-11,8.6145721
52976,6083,2022-01-11,6.1049401
52977,6085,2022-01-11,5.0142306
52978,6087,2022-01-11,0.4777726
52979,6095,2022-01-11,2.5484548
52980,6097,2022-01-11,5.0942828
52981,6099,2022-01-11,5.9285692
52982,6111,2022-01-11,4.6886101
53117,36000,2022-01-11,2.7790681
53118,36005,2022-01-11,10.3327266
53119,36029,2022-01-11,3.0281902
53120,36047,2022-01-11,9.0838697
53121,36055,2022-01-11,2.2992757
53122,36059,2022-01-11,3.5068517
53123,36061,2022-01-11,4.5188456
53124,36067,2022-01-11,2.0263951
53125,36071,2022-01-11,8.175656
53126,36081,2022-01-11,6.3053503
53127,36103,2022-01-11,6.0563963
53128,36119,2022-01-11,5.0324599
53241,6000,2022-01-12,2.6985026
53242,6001,2022-01-12,4.675112
53243,6013,2022-01-12,3.7080008
53244,6019,2022-01-12,2.5608923
53245,6029,2022-01-12,4.3776712
53246,6037,2022-01-12,6.8120169
53247,6053,2022-01-12,8.5334335
53248,6059,2022-01-12,6.9256265
53249,6065,2022-01-12,4.985973
53250,6067,2022-01-12,6.8495551
53251,6071,2022-01-12,6.1605987
53252,6073,2022-01-12,2.0048374
53253,6075,2022-01-12,4.4415227
53254,6077,2022-01-12,5.1866188
53255,6079,2022-01-12,1.9636187
53256,6081,2022-01-12,5.8261086
53257,6083,2022-01-12,6.7491323
53258,6085,2022-01-12,4.0617916
53259,6095,2022-01-12,2.1392745
53260,6097,2022-01-12,5.0288676
53261,6099,2022-01-12,6.7542763
53262,6111,2022-01-12,6.7802285
53387,36000,2022-01-12,2.9176674
53388,36005,2022-01-12,8.0730547
53389,36029,2022-01-12,3.7057193
53390,36047,2022-01-12,6.9870726
53391,36055,2022-01-12,2.1644445
53392,36059,2022-01-12,3.4569206
53393,36061,2022-01-12,5.0917245
53394,36067,2022-01-12,2.1631886
53395,36081,2022-01-12,6.3278964
53396,36103,2022-01-12,4.5409307
53397,36119,2022-01-12,3.3847093
53505,6000,2022-01-13,3.3250083
53506,6001,2022-01-13,5.3080197
53507,6013,2022-01-13,2.9701426
53508,6019,2022-01-13,2.3292623
53509,6029,2022-01-13,5.4002077
53510,6037,2022-01-13,6.4643158
53511,6053,2022-01-13,12.2948845
53512,6059,2022-01-13,6.0599631
53513,6065,2022-01-13,4.6860568
53514,6067,2022-01-13,6.9772006
53515,6071,2022-01-13,7.4173216
53516,6073,2022-01-13,2.0259995
53517,6075,2022-01-13,4.6797476
53518,6077,2022-01-13,5.1914345
53519,6079,2022-01-13,1.9615947
53520,6081,2022-01-13,5.3509929
53521,6083,2022-01-13,5.1985492
53522,6085,2022-01-13,3.9388483
53523,6095,2022-01-13,1.2785247
53524,6097,2022-01-13,4.9014941
53525,6099,2022-01-13,7.0362619
53526,6111,2022-01-13,6.1853896
53647,36000,2022-01-13,2.8328829
53648,36005,2022-01-13,6.6489238
53649,36029,2022-01-13,3.5126379
53650,36047,2022-01-13,4.4155857
53651,36055,2022-01-13,2.1059679
53652,36059,2022-01-13,3.5175328
53653,36061,2022-01-13,4.812442
53654,36067,2022-01-13,1.5615917
53655,36081,2022-01-13,5.1002869
53656,36103,2022-01-13,5.0452978
53657,36119,2022-01-13,3.5234416
53758,6000,2022-01-14,3.5752999
53759,6001,2022-01-14,5.3092807
53760,6013,2022-01-14,3.4995524
53761,6019,2022-01-14,2.9453953
53762,6029,2022-01-14,7.4698958
53763,6037,2022-01-14,6.0660573
53764,6053,2022-01-14,12.4286594
53765,6059,2022-01-14,6.1022034
53766,6065,2022-01-14,4.3912924
53767,6067,2022-01-14,6.8832387
53768,6071,2022-01-14,7.251691
53769,6073,2022-01-14,2.2716008
53770,6075,2022-01-14,2.7566081
53771,6077,2022-01-14,5.6524458
53772,6079,2022-01-14,1.284583
53773,6081,2022-01-14,4.3145447
53774,6083,2022-01-14,5.6183347
53775,6085,2022-01-14,4.0001712
53776,6095,2022-01-14,3.2456271
53777,6097,2022-01-14,4.2825246
53778,6099,2022-01-14,7.9000189
53779,6111,2022-01-14,5.2398435
53899,36000,2022-01-14,3.3085439
53900,36005,2022-01-14,5.8804379
53901,36029,2022-01-14,5.5059222
53902,36047,2022-01-14,5.5799392
53903,36055,2022-01-14,2.2136753
53904,36059,2022-01-14,3.6082988
53905,36061,2022-01-14,5.6001494
53906,36067,2022-01-14,1.2959326
53907,36081,2022-01-14,6.1164391
53908,36103,2022-01-14,5.4269305
53909,36119,2022-01-14,7.2159118
54013,6000,2022-01-15,3.3115825
54014,6001,2022-01-15,5.5841246
54015,6013,2022-01-15,3.4439518
54016,6019,2022-01-15,5.4311497
54017,6029,2022-01-15,8.3193576
54018,6037,2022-01-15,6.0056035
54019,6053,2022-01-15,12.8769747
54020,6059,2022-01-15,5.6164121
54021,6065,2022-01-15,4.4086411
54022,6067,2022-01-15,7.3148249
54023,6071,2022-01-15,6.2932525
54024,6073,2022-01-15,3.2755483
54025,6075,2022-01-15,3.9592835
54026,6077,2022-01-15,6.1643179
54027,6079,2022-01-15,1.2464343
54028,6081,2022-01-15,4.5185531
54029,6083,2022-01-15,5.1944758
54030,6085,2022-01-15,3.5632825
54031,6095,2022-01-15,3.0380949
54032,6097,2022-01-15,3.3226247
54033,6099,2022-01-15,8.0040863
54034,6111,2022-01-15,4.9038803
54157,36000,2022-01-15,4.0941029
54158,36005,2022-01-15,6.6752871
54159,36029,2022-01-15,5.5806482
54160,36047,2022-01-15,4.0701473
54161,36055,2022-01-15,1.9080131
54162,36059,2022-01-15,3.2756352
54163,36061,2022-01-15,4.6700389
54164,36067,2022-01-15,1.2385837
54165,36081,2022-01-15,7.8825438
54166,36103,2022-01-15,4.8801284
54167,36119,2022-01-15,6.6451939
54279,6000,2022-01-16,3.0148643
54280,6001,2022-01-16,4.6122107
54281,6013,2022-01-16,4.1537627
54282,6019,2022-01-16,4.9421743
54283,6029,2022-01-16,6.8019574
54284,6037,2022-01-16,6.0193523
54285,6053,2022-01-16,12.905613
54286,6059,2022-01-16,5.7678355
54287,6065,2022-01-16,4.9030301
54288,6067,2022-01-16,7.3458975
54289,6071,2022-01-16,6.7537032
54290,6073,2022-01-16,3.2686984
54291,6075,2022-01-16,2.2906434
54292,6077,2022-01-16,5.2943125
54293,6079,2022-01-16,1.3327047
54294,6081,2022-01-16,4.2011987
54295,6083,2022-01-16,4.4050933
54296,6085,2022-01-16,4.4519651
54297,6095,2022-01-16,2.6554442
54298,6097,2022-01-16,2.4733819
54299,6099,2022-01-16,8.6912707
54300,6107,2022-01-16,4.4718817
54301,6111,2022-01-16,3.2902615
54424,36000,2022-01-16,3.9955215
54425,36005,2022-01-16,6.1751921
54426,36029,2022-01-16,5.6533212
54427,36047,2022-01-16,3.302007
54428,36055,2022-01-16,3.1593738
54429,36059,2022-01-16,2.9083705
54430,36061,2022-01-16,4.5837474
54431,36067,2022-01-16,1.2370355
54432,36081,2022-01-16,7.9737027
54433,36103,2022-01-16,4.1134252
54434,36119,2022-01-16,7.6185688
54548,6000,2022-01-17,3.783421
54549,6001,2022-01-17,5.5429877
54550,6013,2022-01-17,4.2193531
54551,6019,2022-01-17,4.709197
54552,6029,2022-01-17,7.3816945
54553,6037,2022-01-17,5.8708998
54554,6053,2022-01-17,12.7320519
54555,6059,2022-01-17,5.3954688
54556,6065,2022-01-17,5.2292809
54557,6067,2022-01-17,7.4149611
54558,6071,2022-01-17,6.3293872
54559,6073,2022-01-17,3.8866077
54560,6075,2022-01-17,2.3088447
54561,6077,2022-01-17,4.1979622
54562,6079,2022-01-17,1.4105853
54563,6081,2022-01-17,2.5797848
54564,6083,2022-01-17,5.6863431
54565,6085,2022-01-17,5.7303173
54566,6095,2022-01-17,2.6364663
54567,6097,2022-01-17,1.4377288
54568,6099,2022-01-17,9.9640013
54569,6107,2022-01-17,3.4477386
54570,6111,2022-01-17,3.45682
54696,36000,2022-01-17,3.6656795
54697,36005,2022-01-17,5.8484988
54698,36029,2022-01-17,5.3723605
54699,36047,2022-01-17,2.5866065
54700,36055,2022-01-17,2.9135644
54701,36059,2022-01-17,2.9123777
54702,36061,2022-01-17,5.6691329
54703,36067,2022-01-17,0.2932989
54704,36081,2022-01-17,7.771489
54705,36103,2022-01-17,5.321411
54706,36119,2022-01-17,8.023205
54817,6000,2022-01-18,4.7542576
54818,6001,2022-01-18,6.207069
54819,6013,2022-01-18,4.0679753
54820,6019,2022-01-18,4.0357235
54821,6029,2022-01-18,6.0194685
54822,6037,2022-01-18,5.2673155
54823,6059,2022-01-18,3.9850002
54824,6065,2022-01-18,5.0851783
54825,6067,2022-01-18,6.9432175
54826,6071,2022-01-18,7.3661012
54827,6073,2022-01-18,3.3221469
54828,6075,2022-01-18,3.6102101
54829,6077,2022-01-18,3.8290989
54830,6081,2022-01-18,2.5050249
54831,6083,2022-01-18,4.5045781
54832,6085,2022-01-18,4.5605912
54833,6095,2022-01-18,3.0452811
54834,6097,2022-01-18,3.0643124
54835,6099,2022-01-18,7.3018879
54836,6107,2022-01-18,2.9298692
54837,6111,2022-01-18,3.7434619
54961,36000,2022-01-18,3.9625788
54962,36005,2022-01-18,7.129502
54963,36029,2022-01-18,4.8768765
54964,36047,2022-01-18,2.994527
54965,36055,2022-01-18,2.6510598
54966,36059,2022-01-18,2.850034
54967,36061,2022-01-18,3.117484
54968,36067,2022-01-18,0.3140197
54969,36081,2022-01-18,7.8156634
54970,36103,2022-01-18,6.6076765
54971,36119,2022-01-18,8.2368959
55082,6000,2022-01-19,3.6613149
55083,6001,2022-01-19,5.4392831
55084,6013,2022-01-19,3.6229327
55085,6019,2022-01-19,5.2137727
55086,6029,2022-01-19,6.6845783
55087,6037,2022-01-19,5.33322
55088,6053,2022-01-19,15.7894265
55089,6059,2022-01-19,3.4017554
55090,6065,2022-01-19,6.2176047
55091,6067,2022-01-19,2.1769913
55092,6071,2022-01-19,7.0750206
55093,6073,2022-01-19,4.5227557
55094,6075,2022-01-19,4.2723845
55095,6077,2022-01-19,2.7726034
55096,6081,2022-01-19,3.8910739
55097,6083,2022-01-19,3.9607843
55098,6085,2022-01-19,4.9453543
55099,6095,2022-01-19,2.9730916
55100,6097,2022-01-19,2.4041971
55101,6099,2022-01-19,6.1032545
55102,6107,2022-01-19,2.9349222
55103,6111,2022-01-19,1.7380402
55233,36000,2022-01-19,4.1784845
55234,36005,2022-01-19,7.7746449
55235,36029,2022-01-19,4.6573951
55236,36047,2022-01-19,3.1052021
55237,36055,2022-01-19,2.4117239
55238,36059,2022-01-19,3.8782394
55239,36061,2022-01-19,2.4595457
55240,36067,2022-01-19,0.2954921
55241,36081,2022-01-19,7.4317016
55242,36103,2022-01-19,6.6408166
55243,36119,2022-01-19,8.8995376
55360,6000,2022-01-20,3.5578932
55361,6001,2022-01-20,5.5979539
55362,6013,2022-01-20,3.5681783
55363,6019,2022-01-20,6.7402572
55364,6029,2022-01-20,6.8105744
55365,6037,2022-01-20,5.0788339
55366,6053,2022-01-20,10.1522562
55367,6059,2022-01-20,3.8460504
55368,6065,2022-01-20,6.6917259
55369,6067,2022-01-20,2.1314658
55370,6071,2022-01-20,6.4613227
55371,6073,2022-01-20,5.0866043
55372,6075,2022-01-20,4.0984213
55373,6077,2022-01-20,2.4053992
55374,6079,2022-01-20,0.4827785
55375,6081,2022-01-20,3.2377052
55376,6083,2022-01-20,5.5819177
55377,6085,2022-01-20,5.2759482
55378,6095,2022-01-20,3.3440274
55379,6097,2022-01-20,2.8978478
55380,6099,2022-01-20,7.2646411
55381,6107,2022-01-20,2.8017837
55382,6111,2022-01-20,2.9761229
55519,36000,2022-01-20,3.9562213
55520,36005,2022-01-20,7.2744888
55521,36029,2022-01-20,5.9892769
55522,36047,2022-01-20,2.9129528
55523,36055,2022-01-20,2.5395959
55524,36059,2022-01-20,5.2016322
55525,36061,2022-01-20,3.9191479
55526,36067,2022-01-20,0.2751375
55527,36071,2022-01-20,7.4221289
55528,36081,2022-01-20,8.0122931
55529,36103,2022-01-20,4.7185941
55530,36119,2022-01-20,10.9490176
55653,6000,2022-01-21,3.7719972
55654,6001,2022-01-21,5.125322
55655,6013,2022-01-21,3.4653965
55656,6019,2022-01-21,6.17508
55657,6029,2022-01-21,6.2822112
55658,6037,2022-01-21,5.4152627
55659,6053,2022-01-21,8.8690883
55660,6059,2022-01-21,4.2883441
55661,6065,2022-01-21,6.2283224
55662,6067,2022-01-21,3.4486276
55663,6071,2022-01-21,6.3728249
55664,6073,2022-01-21,5.7793771
55665,6075,2022-01-21,5.5359774
55666,6077,2022-01-21,1.833788
55667,6079,2022-01-21,0.4691448
55668,6081,2022-01-21,2.5762581
55669,6083,2022-01-21,5.7837156
55670,6085,2022-01-21,5.3991218
55671,6095,2022-01-21,1.3851073
55672,6097,2022-01-21,3.1943917
55673,6099,2022-01-21,5.5459688
55674,6107,2022-01-21,0.5654951
55675,6111,2022-01-21,4.0369568
55814,36000,2022-01-21,3.267273
55815,36001,2022-01-21,1.6584674
55816,36005,2022-01-21,7.121957
55817,36029,2022-01-21,3.5521851
55818,36047,2022-01-21,1.2414061
55819,36055,2022-01-21,2.2056256
55820,36059,2022-01-21,8.5406504
55821,36061,2022-01-21,3.5342351
55822,36067,2022-01-21,0.6710784
55823,36071,2022-01-21,7.270821
55824,36081,2022-01-21,7.5960835
55825,36103,2022-01-21,4.1556022
55826,36119,2022-01-21,9.9414033
55941,6000,2022-01-22,4.8178485
55942,6001,2022-01-22,5.0522558
55943,6013,2022-01-22,3.9416895
55944,6019,2022-01-22,3.8228649
55945,6029,2022-01-22,5.4098907
55946,6037,2022-01-22,4.8073785
55947,6059,2022-01-22,4.0995906
55948,6065,2022-01-22,5.6394819
55949,6067,2022-01-22,3.4711471
55950,6071,2022-01-22,6.3964838
55951,6073,2022-01-22,5.1255565
55952,6075,2022-01-22,4.4313319
55953,6077,2022-01-22,2.2947084
55954,6079,2022-01-22,1.0872316
55955,6081,2022-01-22,3.1687374
55956,6083,2022-01-22,5.4748678
55957,6085,2022-01-22,4.945536
55958,6095,2022-01-22,0.9822716
55959,6097,2022-01-22,4.2255473
55960,6099,2022-01-22,4.8309794
55961,6107,2022-01-22,0.624352
55962,6111,2022-01-22,3.3705719
56089,36000,2022-01-22,2.8880281
56090,36005,2022-01-22,6.6669033
56091,36029,2022-01-22,3.4892821
56092,36047,2022-01-22,1.0831396
56093,36055,2022-01-22,2.5990873
56094,36059,2022-01-22,9.9498628
56095,36061,2022-01-22,3.6734149
56096,36067,2022-01-22,0.7119706
56097,36081,2022-01-22,6.494379
56098,36103,2022-01-22,4.5857462
56099,36119,2022-01-22,9.3376144
56211,6000,2022-01-23,5.3403234
56212,6001,2022-01-23,5.4902908
56213,6013,2022-01-23,4.6133778
56214,6019,2022-01-23,4.0756936
56215,6029,2022-01-23,7.8504376
56216,6037,2022-01-23,5.2906998
56217,6059,2022-01-23,5.7730227
56218,6065,2022-01-23,4.9174722
56219,6067,2022-01-23,3.4980339
56220,6071,2022-01-23,5.0206983
56221,6073,2022-01-23,5.2660313
56222,6075,2022-01-23,3.6806676
56223,6077,2022-01-23,1.9556696
56224,6081,2022-01-23,3.9064874
56225,6083,2022-01-23,5.5146473
56226,6085,2022-01-23,3.6054554
56227,6095,2022-01-23,1.7305186
56228,6097,2022-01-23,4.86614
56229,6099,2022-01-23,4.2942325
56230,6107,2022-01-23,0.6272139
56231,6111,2022-01-23,4.4406097
56356,36000,2022-01-23,2.980659
56357,36005,2022-01-23,7.6428958
56358,36029,2022-01-23,4.0645462
56359,36047,2022-01-23,0.9746586
56360,36055,2022-01-23,1.3156626
56361,36059,2022-01-23,11.6502087
56362,36061,2022-01-23,4.1258437
56363,36067,2022-01-23,1.5941027
56364,36071,2022-01-23,2.1188283
56365,36081,2022-01-23,7.2530085
56366,36103,2022-01-23,3.5820129
56367,36119,2022-01-23,8.4075628
56477,6000,2022-01-24,4.9041133
56478,6001,2022-01-24,4.7944372
56479,6013,2022-01-24,5.08665
56480,6019,2022-01-24,5.2899741
56481,6029,2022-01-24,6.3808127
56482,6037,2022-01-24,5.5078896
56483,6053,2022-01-24,11.2237832
56484,6059,2022-01-24,5.7444618
56485,6065,2022-01-24,5.2359399
56486,6067,2022-01-24,2.3341113
56487,6071,2022-01-24,5.451956
56488,6073,2022-01-24,4.4898677
56489,6075,2022-01-24,4.4174739
56490,6077,2022-01-24,3.0607737
56491,6081,2022-01-24,3.9429181
56492,6083,2022-01-24,5.3909845
56493,6085,2022-01-24,2.4908537
56494,6095,2022-01-24,3.6524382
56495,6097,2022-01-24,4.9103222
56496,6099,2022-01-24,3.8186666
56497,6107,2022-01-24,4.27291
56498,6111,2022-01-24,4.3057796
56622,36000,2022-01-24,2.8928826
56623,36005,2022-01-24,7.6041474
56624,36029,2022-01-24,4.1831789
56625,36047,2022-01-24,1.684661
56626,36055,2022-01-24,2.587043
56627,36059,2022-01-24,12.7687699
56628,36061,2022-01-24,3.3511012
56629,36067,2022-01-24,1.6594713
56630,36081,2022-01-24,8.0514117
56631,36103,2022-01-24,3.2485489
56632,36119,2022-01-24,9.1423388
56741,6000,2022-01-25,4.5299392
56742,6001,2022-01-25,3.845154
56743,6013,2022-01-25,6.3773428
56744,6019,2022-01-25,6.4554465
56745,6029,2022-01-25,5.2725199
56746,6037,2022-01-25,5.9883868
56747,6053,2022-01-25,10.3947222
56748,6059,2022-01-25,6.1831902
56749,6065,2022-01-25,4.7746356
56750,6067,2022-01-25,2.7996425
56751,6071,2022-01-25,5.2692389
56752,6073,2022-01-25,4.831413
56753,6075,2022-01-25,3.2956365
56754,6077,2022-01-25,3.6691081
56755,6081,2022-01-25,3.682818
56756,6083,2022-01-25,8.8129135
56757,6085,2022-01-25,2.790028
56758,6095,2022-01-25,5.6809616
56759,6097,2022-01-25,4.1873604
56760,6099,2022-01-25,4.0909494
56761,6107,2022-01-25,4.9810462
56762,6111,2022-01-25,4.2130353
56879,36000,2022-01-25,2.8336527
56880,36001,2022-01-25,2.6331398
56881,36005,2022-01-25,6.1793735
56882,36029,2022-01-25,3.9297382
56883,36047,2022-01-25,1.4752612
56884,36055,2022-01-25,3.650556
56885,36059,2022-01-25,11.9255641
56886,36061,2022-01-25,3.2634463
56887,36067,2022-01-25,2.3316122
56888,36081,2022-01-25,8.3779531
56889,36103,2022-01-25,2.2031794
56890,36119,2022-01-25,9.2671583
57000,6000,2022-01-26,5.3188378
57001,6001,2022-01-26,2.7861775
57002,6013,2022-01-26,6.6739808
57003,6019,2022-01-26,6.0867999
57004,6029,2022-01-26,4.9566578
57005,6037,2022-01-26,6.2432282
57006,6059,2022-01-26,6.5394919
57007,6065,2022-01-26,4.3031346
57008,6067,2022-01-26,3.4457274
57009,6071,2022-01-26,5.2305432
57010,6073,2022-01-26,4.6177437
57011,6075,2022-01-26,3.2229131
57012,6077,2022-01-26,4.0549742
57013,6079,2022-01-26,1.671582
57014,6081,2022-01-26,3.0668732
